agent,block,trial,action,reward,p_0,drift_0,drift_1,Q_0,Q_1,alpha,beta
2,1,201,1,0,0.0003122707016558,0.1,0.9,0.0,0.0717462629552755,0.9222010623443816,8.75224300092648
2,1,202,0,0,0.34797761803431,0.1,0.9,0.0,0.0717462629552755,0.9222010623443816,8.75224300092648
2,1,203,1,1,0.34797761803431,0.1,0.9,0.0,0.9277828453830628,0.9222010623443816,8.75224300092648
2,1,204,1,1,0.0002973863729843,0.1,0.9,0.0,0.9943815820902908,0.9222010623443816,8.75224300092648
2,1,205,1,1,0.0001660477262145,0.1,0.9,0.0,0.9995628930553192,0.9222010623443816,8.75224300092648
2,1,206,1,1,0.0001586871293141,0.1,0.9,0.0,0.999965993544062,0.9222010623443816,8.75224300092648
2,1,207,1,1,0.00015812835062,0.1,0.9,0.0,0.9999973543338546,0.9222010623443816,8.75224300092648
2,1,208,1,1,0.0001580849608011,0.1,0.9,0.0,0.9999997941699844,0.9222010623443816,8.75224300092648
2,1,209,1,1,0.0001580815856184,0.1,0.9,0.0,0.9999999839866436,0.9222010623443816,8.75224300092648
2,1,210,1,1,0.0001580813230358,0.1,0.9,0.0,0.999999998754178,0.9222010623443816,8.75224300092648
2,1,211,1,0,0.0001580813026072,0.1,0.9,0.0,0.0777989375586946,0.9222010623443816,8.75224300092648
2,1,212,1,1,0.3360570685562271,0.1,0.9,0.0,0.928253737037184,0.9222010623443816,8.75224300092648
2,1,213,1,1,0.0002961636216398,0.1,0.9,0.0,0.9944182169607324,0.9222010623443816,8.75224300092648
2,1,214,1,1,0.0001659945024927,0.1,0.9,0.0,0.9995657432093208,0.9222010623443816,8.75224300092648
2,1,215,1,1,0.000158683171503,0.1,0.9,0.0,0.9999662152830154,0.9222010623443816,8.75224300092648
2,1,216,1,1,0.0001581280437871,0.1,0.9,0.0,0.9999973715849096,0.9222010623443816,8.75224300092648
2,1,217,1,0,0.0001580849369363,0.1,0.9,0.0,0.0777987331677165,0.9222010623443816,8.75224300092648
2,1,218,0,0,0.3360574676959968,0.1,0.9,0.0,0.0777987331677165,0.9222010623443816,8.75224300092648
2,1,219,0,0,0.3360574676959968,0.1,0.9,0.0,0.0777987331677165,0.9222010623443816,8.75224300092648
2,1,220,1,1,0.3360574676959968,0.1,0.9,0.0,0.928253721135783,0.9222010623443816,8.75224300092648
2,1,221,1,1,0.0002961636628455,0.1,0.9,0.0,0.9944182157236202,0.9222010623443816,8.75224300092648
2,1,222,1,0,0.0001659945042897,0.1,0.9,0.0,0.077364680768693,0.9222010623443816,8.75224300092648
2,1,223,0,0,0.3369056234488251,0.1,0.9,0.0,0.077364680768693,0.9222010623443816,8.75224300092648
2,1,224,0,0,0.3369056234488251,0.1,0.9,0.0,0.077364680768693,0.9222010623443816,8.75224300092648
2,1,225,1,1,0.3369056234488251,0.1,0.9,0.0,0.928219952320252,0.9222010623443816,8.75224300092648
2,1,226,1,1,0.00029625118187,0.1,0.9,0.0,0.994415588545646,0.9222010623443816,8.75224300092648
2,1,227,1,1,0.0001659983205279,0.1,0.9,0.0,0.9995655387214194,0.9222010623443816,8.75224300092648
2,1,228,1,1,0.0001586834554579,0.1,0.9,0.0,0.999966199374074,0.9222010623443816,8.75224300092648
2,1,229,1,1,0.0001581280658012,0.1,0.9,0.0,0.9999973703472108,0.9222010623443816,8.75224300092648
2,1,230,1,1,0.0001580849386485,0.1,0.9,0.0,0.9999997954158066,0.9222010623443816,8.75224300092648
2,1,231,1,1,0.000158081583895,0.1,0.9,0.0,0.999999984083567,0.9222010623443816,8.75224300092648
2,1,232,1,1,0.0001580813229017,0.1,0.9,0.0,0.9999999987617184,0.9222010623443816,8.75224300092648
2,1,233,1,1,0.0001580813025967,0.1,0.9,0.0,0.9999999999036632,0.9222010623443816,8.75224300092648
2,1,234,1,1,0.000158081301017,0.1,0.9,0.0,0.9999999999925052,0.9222010623443816,8.75224300092648
2,1,235,1,1,0.0001580813008941,0.1,0.9,0.0,0.9999999999994168,0.9222010623443816,8.75224300092648
2,1,236,1,0,0.0001580813008846,0.1,0.9,0.0,0.0777989376555728,0.9222010623443816,8.75224300092648
2,1,237,0,0,0.3360570683670408,0.1,0.9,0.0,0.0777989376555728,0.9222010623443816,8.75224300092648
2,1,238,1,0,0.3360570683670408,0.1,0.9,0.0,0.0060526747003392,0.9222010623443816,8.75224300092648
2,1,239,0,0,0.4867594763113,0.1,0.9,0.0,0.0060526747003392,0.9222010623443816,8.75224300092648
2,1,240,0,0,0.4867594763113,0.1,0.9,0.0,0.0060526747003392,0.9222010623443816,8.75224300092648
2,1,241,0,0,0.4867594763113,0.1,0.9,0.0,0.0060526747003392,0.9222010623443816,8.75224300092648
2,1,242,1,1,0.4867594763113,0.1,0.9,0.0,0.9226719540060432,0.9222010623443816,8.75224300092648
2,1,243,1,1,0.0003109867700453,0.1,0.9,0.0,0.9939839601706854,0.9222010623443816,8.75224300092648
2,1,244,1,1,0.0001666264964072,0.1,0.9,0.0,0.9995319584923854,0.9222010623443816,8.75224300092648
2,1,245,1,1,0.0001587300923446,0.1,0.9,0.0,0.9999635868679289,0.9222010623443816,8.75224300092648
2,1,246,1,1,0.0001581316809146,0.1,0.9,0.0,0.999997167097008,0.9222010623443816,8.75224300092648
2,1,247,1,1,0.0001580852198209,0.1,0.9,0.0,0.9999997796031568,0.9222010623443816,8.75224300092648
2,1,248,1,1,0.0001580816057694,0.1,0.9,0.0,0.9999999828533598,0.9222010623443816,8.75224300092648
2,1,249,1,1,0.0001580813246035,0.1,0.9,0.0,0.9999999986660096,0.9222010623443816,8.75224300092648
2,1,250,1,1,0.0001580813027291,0.1,0.9,0.0,0.999999999896217,0.9222010623443816,8.75224300092648
2,1,251,1,0,0.0001580813010273,0.1,0.9,0.0,0.077798937647544,0.9222010623443816,8.75224300092648
2,1,252,1,1,0.3360570683827196,0.1,0.9,0.0,0.9282537370440964,0.9222010623443816,8.75224300092648
2,1,253,1,1,0.0002961636216219,0.1,0.9,0.0,0.99441821696127,0.9222010623443816,8.75224300092648
2,1,254,1,0,0.000165994502492,0.1,0.9,0.0,0.0773646808649809,0.9222010623443816,8.75224300092648
2,1,255,1,1,0.336905623260558,0.1,0.9,0.0,0.9282199523277432,0.9222010623443816,8.75224300092648
2,1,256,1,1,0.0002962511818506,0.1,0.9,0.0,0.9944155885462288,0.9222010623443816,8.75224300092648
2,1,257,1,0,0.000165998320527,0.1,0.9,0.0,0.0773644763770829,0.9222010623443816,8.75224300092648
2,1,258,1,1,0.3369060230862608,0.1,0.9,0.0,0.928219936418802,0.9222010623443816,8.75224300092648
2,1,259,1,1,0.000296251223088,0.1,0.9,0.0,0.99441558730853,0.9222010623443816,8.75224300092648
2,1,260,1,1,0.0001659983223249,0.1,0.9,0.0,0.9995655386251732,0.9222010623443816,8.75224300092648
2,1,261,1,1,0.0001586834555915,0.1,0.9,0.0,0.999966199366586,0.9222010623443816,8.75224300092648
2,1,262,1,1,0.0001581280658115,0.1,0.9,0.0,0.9999973703466284,0.9222010623443816,8.75224300092648
2,1,263,1,1,0.0001580849386493,0.1,0.9,0.0,0.9999997954157612,0.9222010623443816,8.75224300092648
2,1,264,1,1,0.000158081583895,0.1,0.9,0.0,0.9999999840835636,0.9222010623443816,8.75224300092648
2,1,265,1,1,0.0001580813229017,0.1,0.9,0.0,0.9999999987617182,0.9222010623443816,8.75224300092648
2,1,266,1,1,0.0001580813025967,0.1,0.9,0.0,0.999999999903663,0.9222010623443816,8.75224300092648
2,1,267,1,1,0.000158081301017,0.1,0.9,0.0,0.9999999999925052,0.9222010623443816,8.75224300092648
2,1,268,1,1,0.0001580813008941,0.1,0.9,0.0,0.9999999999994168,0.9222010623443816,8.75224300092648
2,1,269,1,1,0.0001580813008846,0.1,0.9,0.0,0.9999999999999546,0.9222010623443816,8.75224300092648
2,1,270,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999964,0.9222010623443816,8.75224300092648
2,1,271,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999998,0.9222010623443816,8.75224300092648
2,1,272,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,1,273,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,1,274,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,1,275,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,1,276,1,0,0.0001580813008837,0.1,0.9,0.0,0.0777989376556183,0.9222010623443816,8.75224300092648
2,1,277,1,1,0.3360570683669521,0.1,0.9,0.0,0.9282537370447244,0.9222010623443816,8.75224300092648
2,1,278,1,1,0.0002961636216202,0.1,0.9,0.0,0.9944182169613188,0.9222010623443816,8.75224300092648
2,1,279,1,1,0.0001659945024919,0.1,0.9,0.0,0.9995657432093664,0.9222010623443816,8.75224300092648
2,1,280,1,1,0.000158683171503,0.1,0.9,0.0,0.999966215283019,0.9222010623443816,8.75224300092648
2,1,281,1,1,0.0001581280437871,0.1,0.9,0.0,0.99999737158491,0.9222010623443816,8.75224300092648
2,1,282,1,1,0.0001580849369363,0.1,0.9,0.0,0.9999997955120984,0.9222010623443816,8.75224300092648
2,1,283,1,1,0.0001580815837618,0.1,0.9,0.0,0.9999999840910584,0.9222010623443816,8.75224300092648
2,1,284,1,0,0.0001580813228913,0.1,0.9,0.0,0.0777989364179195,0.9222010623443816,8.75224300092648
2,1,285,0,0,0.3360570707839601,0.1,0.9,0.0,0.0777989364179195,0.9222010623443816,8.75224300092648
2,1,286,1,1,0.3360570707839601,0.1,0.9,0.0,0.9282537369484328,0.9222010623443816,8.75224300092648
2,1,287,1,1,0.0002961636218698,0.1,0.9,0.0,0.9944182169538276,0.9222010623443816,8.75224300092648
2,1,288,1,1,0.0001659945025028,0.1,0.9,0.0,0.9995657432087836,0.9222010623443816,8.75224300092648
2,1,289,1,1,0.0001586831715038,0.1,0.9,0.0,0.9999662152829736,0.9222010623443816,8.75224300092648
2,1,290,1,1,0.0001581280437871,0.1,0.9,0.0,0.9999973715849064,0.9222010623443816,8.75224300092648
2,1,291,1,1,0.0001580849369363,0.1,0.9,0.0,0.999999795512098,0.9222010623443816,8.75224300092648
2,1,292,1,1,0.0001580815837618,0.1,0.9,0.0,0.9999999840910584,0.9222010623443816,8.75224300092648
2,1,293,1,1,0.0001580813228913,0.1,0.9,0.0,0.9999999987623012,0.9222010623443816,8.75224300092648
2,1,294,1,1,0.0001580813025959,0.1,0.9,0.0,0.9999999999037084,0.9222010623443816,8.75224300092648
2,1,295,1,1,0.000158081301017,0.1,0.9,0.0,0.9999999999925088,0.9222010623443816,8.75224300092648
2,1,296,1,1,0.0001580813008941,0.1,0.9,0.0,0.9999999999994172,0.9222010623443816,8.75224300092648
2,1,297,1,1,0.0001580813008846,0.1,0.9,0.0,0.9999999999999548,0.9222010623443816,8.75224300092648
2,1,298,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999964,0.9222010623443816,8.75224300092648
2,1,299,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999998,0.9222010623443816,8.75224300092648
2,2,300,1,0,0.5,0.5,0.5,0.0,0.0,0.9222010623443816,8.75224300092648
2,2,301,1,1,0.5,0.5,0.5,0.0,0.9222010623443816,0.9222010623443816,8.75224300092648
2,2,302,1,0,0.0003122707016558,0.5,0.5,0.0,0.0717462629552755,0.9222010623443816,8.75224300092648
2,2,303,1,0,0.34797761803431,0.5,0.5,0.0,0.005581783038681,0.9222010623443816,8.75224300092648
2,2,304,0,0,0.487789148083056,0.5,0.5,0.0,0.005581783038681,0.9222010623443816,8.75224300092648
2,2,305,0,0,0.487789148083056,0.5,0.5,0.0,0.005581783038681,0.9222010623443816,8.75224300092648
2,2,306,0,0,0.487789148083056,0.5,0.5,0.0,0.005581783038681,0.9222010623443816,8.75224300092648
2,2,307,1,1,0.487789148083056,0.5,0.5,0.0,0.9226353191350152,0.9222010623443816,8.75224300092648
2,2,308,1,0,0.0003110864689647,0.5,0.5,0.0,0.0717800476722565,0.9222010623443816,8.75224300092648
2,2,309,1,1,0.3479105317185243,0.5,0.5,0.0,0.9277854737981528,0.9222010623443816,8.75224300092648
2,2,310,1,0,0.0002973795338643,0.5,0.5,0.0,0.0721807242338108,0.9222010623443816,8.75224300092648
2,2,311,0,1,0.3471153689212056,0.5,0.5,0.9222010623443816,0.0721807242338108,0.9222010623443816,8.75224300092648
2,2,312,0,0,0.9994128157549018,0.5,0.5,0.0717462629552755,0.0721807242338108,0.9222010623443816,8.75224300092648
2,2,313,1,0,0.4990493734743738,0.5,0.5,0.0717462629552755,0.0056155836646036,0.9222010623443816,8.75224300092648
2,2,314,0,0,0.6407893464118534,0.5,0.5,0.005581783038681,0.0056155836646036,0.9222010623443816,8.75224300092648
2,2,315,1,0,0.499926042177625,0.5,0.5,0.005581783038681,0.0004368864434224,0.9222010623443816,8.75224300092648
2,2,316,1,0,0.5112554445307016,0.5,0.5,0.005581783038681,3.398930117440459e-05,0.9222010623443816,8.75224300092648
2,2,317,1,1,0.5121365253477902,0.5,0.5,0.005581783038681,0.9222037066759048,0.9222010623443816,8.75224300092648
2,2,318,1,1,0.0003278921673915,0.5,0.5,0.005581783038681,0.9939475310258404,0.9222010623443816,8.75224300092648
2,2,319,1,1,0.0001750231619749,0.5,0.5,0.005581783038681,0.9995291243436168,0.9222010623443816,8.75224300092648
2,2,320,1,0,0.0001666798993907,0.5,0.5,0.005581783038681,0.0777623040297837,0.9222010623443816,8.75224300092648
2,2,321,1,0,0.3471157720508604,0.5,0.5,0.005581783038681,0.0060498246431703,0.9222010623443816,8.75224300092648
2,2,322,1,1,0.4989758979678289,0.5,0.5,0.005581783038681,0.9226717322746232,0.9222010623443816,8.75224300092648
2,2,323,1,1,0.0003265522161878,0.5,0.5,0.005581783038681,0.9939839429202164,0.9222010623443816,8.75224300092648
2,2,324,1,0,0.0001749674032321,0.5,0.5,0.005581783038681,0.0773308948059355,0.9222010623443816,8.75224300092648
2,2,325,1,0,0.3479719609152019,0.5,0.5,0.005581783038681,0.0060162614638601,0.9222010623443816,8.75224300092648
2,2,326,0,0,0.4990493359566113,0.5,0.5,0.0004342567906335,0.0060162614638601,0.9222010623443816,8.75224300092648
2,2,327,0,1,0.4877886634224512,0.5,0.5,0.9222348470613628,0.0060162614638601,0.9222010623443816,8.75224300092648
2,2,328,0,0,0.9996709486724548,0.5,0.5,0.0717488913703656,0.0060162614638601,0.9222010623443816,8.75224300092648
2,2,329,1,0,0.6399870525996664,0.5,0.5,0.0717488913703656,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,330,0,0,0.6510975639167612,0.5,0.5,0.0055819875265828,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,331,0,0,0.5111877191911907,0.5,0.5,0.000434272699575,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,332,0,1,0.4999260740685021,0.5,0.5,0.9222348482990614,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,333,0,1,0.9996865405150764,0.5,0.5,0.993949953811039,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,334,0,0,0.9998326398258924,0.5,0.5,0.0773282504893496,0.0004680587505467,0.9222010623443816,8.75224300092648
2,2,335,1,0,0.6621072635922681,0.5,0.5,0.0773282504893496,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,336,0,1,0.6629519318190972,0.5,0.5,0.9282171180832206,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,337,0,1,0.9997036470643096,0.5,0.5,0.9944153680450158,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,338,0,1,0.9998339484543756,0.5,0.5,0.9995655215667046,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,339,0,0,0.9998412659469446,0.5,0.5,0.0777651356950736,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,340,0,1,0.6638057974676124,0.5,0.5,0.9282511072881034,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,341,0,1,0.999703735184682,0.5,0.5,0.9944180123690476,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,342,0,1,0.9998339522967512,0.5,0.5,0.9995657272923052,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,343,0,0,0.9998412662327092,0.5,0.5,0.0777651517003068,3.64144735529536e-05,0.9222010623443816,8.75224300092648
2,2,344,1,1,0.6638058287293149,0.5,0.5,0.0777651517003068,0.9222038953517394,0.9222010623443816,8.75224300092648
2,2,345,1,1,0.0006165631317475,0.5,0.5,0.0777651517003068,0.99394754570462,0.9222010623443816,8.75224300092648
2,2,346,1,0,0.0003291555392564,0.5,0.5,0.0777651517003068,0.0773280631412285,0.9222010623443816,8.75224300092648
2,2,347,0,0,0.5009563751541563,0.5,0.5,0.0060500461889118,0.0773280631412285,0.9222010623443816,8.75224300092648
2,2,348,1,1,0.3489080343349913,0.5,0.5,0.0060500461889118,0.928217103507736,0.9222010623443816,8.75224300092648
2,2,349,1,0,0.0003123636245358,0.5,0.5,0.0060500461889118,0.0722143045666769,0.9222010623443816,8.75224300092648
2,2,350,0,1,0.3591430087330536,0.5,0.5,0.9226717495106465,0.0722143045666769,0.9222010623443816,8.75224300092648
2,2,351,0,0,0.9994150565223022,0.5,0.5,0.071782881916779,0.0722143045666769,0.9222010623443816,8.75224300092648
2,2,352,1,0,0.499056022154564,0.5,0.5,0.071782881916779,0.0056181961788267,0.9222010623443816,8.75224300092648
2,2,353,0,1,0.6408578521452098,0.5,0.5,0.927785694299366,0.0056181961788267,0.9222010623443816,8.75224300092648
2,2,354,0,1,0.9996876375801852,0.5,0.5,0.9943818037329526,0.0056181961788267,0.9222010623443816,8.75224300092648
2,2,355,0,1,0.9998255851313088,0.5,0.5,0.999562910298883,0.0056181961788267,0.9222010623443816,8.75224300092648
2,2,356,0,0,0.9998333162686064,0.5,0.5,0.0777649325412112,0.0056181961788267,0.9222010623443816,8.75224300092648
2,2,357,1,1,0.6528172134659856,0.5,0.5,0.0777649325412112,0.9226381520386352,0.9222010623443816,8.75224300092648
2,2,358,1,1,0.0006142244547205,0.5,0.5,0.0777649325412112,0.9939813304135304,0.9222010623443816,8.75224300092648
2,2,359,1,0,0.0003290576260434,0.5,0.5,0.0777649325412112,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,360,0,1,0.5009501445128683,0.5,0.5,0.9282510914829488,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,361,0,1,0.9994174204782964,0.5,0.5,0.9944180111394232,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,362,0,0,0.9996734402704648,0.5,0.5,0.0773646648522599,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,363,0,1,0.5000743356362313,0.5,0.5,0.9282199510819704,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,364,0,1,0.999417261768106,0.5,0.5,0.994415588449309,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,365,0,0,0.9996734333482892,0.5,0.5,0.0773644763695428,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,366,0,0,0.500073923224605,0.5,0.5,0.0060188740738336,0.0773306915556907,0.9222010623443816,8.75224300092648
2,2,367,1,0,0.3488408331760224,0.5,0.5,0.0060188740738336,0.006016245651207,0.9222010623443816,8.75224300092648
2,2,368,0,0,0.500005751148384,0.5,0.5,0.0004682620088271,0.006016245651207,0.9222010623443816,8.75224300092648
2,2,369,1,1,0.4878630593736374,0.5,0.5,0.0004682620088271,0.9226691198647208,0.9222010623443816,8.75224300092648
2,2,370,1,0,0.0003122712603629,0.5,0.5,0.0004682620088271,0.0717826773331196,0.9222010623443816,8.75224300092648
2,2,371,1,1,0.3488356684753671,0.5,0.5,0.0004682620088271,0.9277856783829744,0.9222010623443816,8.75224300092648
2,2,372,1,1,0.000298599898856,0.5,0.5,0.0004682620088271,0.9943818024946742,0.9222010623443816,8.75224300092648
2,2,373,1,0,0.0001667292078742,0.5,0.5,0.0004682620088271,0.0773618478581644,0.9222010623443816,8.75224300092648
2,2,374,1,1,0.3378273517467342,0.5,0.5,0.0004682620088271,0.9282197319228224,0.9222010623443816,8.75224300092648
2,2,375,1,1,0.0002974680239041,0.5,0.5,0.0004682620088271,0.99441557139896,0.9222010623443816,8.75224300092648
2,2,376,1,0,0.000166679945941,0.5,0.5,0.0004682620088271,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,377,0,1,0.3378222080609581,0.5,0.5,0.9222374926312128,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,378,0,1,0.999385774460513,0.5,0.5,0.9939501595372712,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,379,0,0,0.9996720038514304,0.5,0.5,0.0773282664946319,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,380,0,0,0.4999207734970604,0.5,0.5,0.0060160569840329,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,381,0,1,0.3487680718270328,0.5,0.5,0.9226691051866152,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,382,0,0,0.999388088951233,0.5,0.5,0.0717826761911786,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,383,0,1,0.487789113503485,0.5,0.5,0.9277856782941326,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,384,0,0,0.9994148710596642,0.5,0.5,0.0721807401433807,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,385,0,1,0.4886596182886756,0.5,0.5,0.927816647246733,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,386,0,1,0.999415029543321,0.5,0.5,0.9943842118393752,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,387,0,0,0.9996732471160612,0.5,0.5,0.0773620353026226,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,388,0,0,0.499994661699744,0.5,0.5,0.0060186841614204,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,389,0,0,0.3487732943779132,0.5,0.5,0.0004682472338432,0.0773644750430437,0.9222010623443816,8.75224300092648
2,2,390,1,1,0.3378221791335725,0.5,0.5,0.0004682472338432,0.9282199363150152,0.9222010623443816,8.75224300092648
2,2,391,1,1,0.0002974674534699,0.5,0.5,0.0004682472338432,0.9944155873004557,0.9222010623443816,8.75224300092648
2,2,392,1,0,0.0001666799011969,0.5,0.5,0.0004682472338432,0.0773644762801631,0.9222010623443816,8.75224300092648
2,2,393,0,0,0.337822176711463,0.5,0.5,3.642913735318356e-05,0.0773644762801631,0.9222010623443816,8.75224300092648
2,2,394,1,1,0.3369772552027404,0.5,0.5,3.642913735318356e-05,0.9282199364112615,0.9222010623443816,8.75224300092648
2,2,395,1,0,0.0002963456659224,0.5,0.5,3.642913735318356e-05,0.0722145249635617,0.9222010623443816,8.75224300092648
2,2,396,1,1,0.3471205823554173,0.5,0.5,3.642913735318356e-05,0.927819275669852,0.9222010623443816,8.75224300092648
2,2,397,1,0,0.0002973863699934,0.5,0.5,3.642913735318356e-05,0.0721833539835197,0.9222010623443816,8.75224300092648
2,2,398,0,1,0.3471824126447225,0.5,0.5,0.9222038964925676,0.0721833539835197,0.9222010623443816,8.75224300092648
2,2,399,0,1,0.9994128168047244,0.5,0.5,0.9939475457933752,0.0721833539835197,0.9222010623443816,8.75224300092648
2,3,400,1,1,0.5,0.1,0.9,0.0,0.9222010623443816,0.9222010623443816,8.75224300092648
2,3,401,1,1,0.0003122707016558,0.1,0.9,0.0,0.9939473252996572,0.9222010623443816,8.75224300092648
2,3,402,1,1,0.0001666799227356,0.1,0.9,0.0,0.9995291083383384,0.9222010623443816,8.75224300092648
2,3,403,1,1,0.0001587340513258,0.1,0.9,0.0,0.999963365128972,0.9222010623443816,8.75224300092648
2,3,404,1,1,0.0001581319877546,0.1,0.9,0.0,0.9999971498459528,0.9222010623443816,8.75224300092648
2,3,405,1,1,0.0001580852436857,0.1,0.9,0.0,0.999999778261043,0.9222010623443816,8.75224300092648
2,3,406,1,1,0.000158081607626,0.1,0.9,0.0,0.9999999827489447,0.9222010623443816,8.75224300092648
2,3,407,1,1,0.000158081324748,0.1,0.9,0.0,0.9999999986578862,0.9222010623443816,8.75224300092648
2,3,408,1,0,0.0001580813027404,0.1,0.9,0.0,0.0777989375512032,0.9222010623443816,8.75224300092648
2,3,409,1,1,0.3360570685708562,0.1,0.9,0.0,0.9282537370366012,0.9222010623443816,8.75224300092648
2,3,410,1,1,0.0002961636216413,0.1,0.9,0.0,0.9944182169606868,0.9222010623443816,8.75224300092648
2,3,411,1,1,0.0001659945024928,0.1,0.9,0.0,0.9995657432093172,0.9222010623443816,8.75224300092648
2,3,412,1,1,0.000158683171503,0.1,0.9,0.0,0.9999662152830152,0.9222010623443816,8.75224300092648
2,3,413,1,1,0.0001581280437871,0.1,0.9,0.0,0.9999973715849096,0.9222010623443816,8.75224300092648
2,3,414,1,1,0.0001580849369363,0.1,0.9,0.0,0.9999997955120984,0.9222010623443816,8.75224300092648
2,3,415,1,1,0.0001580815837618,0.1,0.9,0.0,0.9999999840910584,0.9222010623443816,8.75224300092648
2,3,416,1,1,0.0001580813228913,0.1,0.9,0.0,0.9999999987623012,0.9222010623443816,8.75224300092648
2,3,417,1,1,0.0001580813025959,0.1,0.9,0.0,0.9999999999037084,0.9222010623443816,8.75224300092648
2,3,418,1,1,0.000158081301017,0.1,0.9,0.0,0.9999999999925088,0.9222010623443816,8.75224300092648
2,3,419,1,1,0.0001580813008941,0.1,0.9,0.0,0.9999999999994172,0.9222010623443816,8.75224300092648
2,3,420,1,1,0.0001580813008846,0.1,0.9,0.0,0.9999999999999548,0.9222010623443816,8.75224300092648
2,3,421,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999964,0.9222010623443816,8.75224300092648
2,3,422,1,1,0.0001580813008838,0.1,0.9,0.0,0.9999999999999998,0.9222010623443816,8.75224300092648
2,3,423,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,424,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,425,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,426,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,427,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,428,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,429,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,430,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,431,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,432,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,433,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,434,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,435,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,436,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,437,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,438,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,439,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
2,3,440,1,1,0.0001580813008837,0.1,0.9,0.0,1.0,0.9222010623443816,8.75224300092648
